MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
CS - Corona Del Mar - Spyglass,2.0,False,False,Two,False,OrangeCounty,2.0,1.0003,43575.0,43575.0,Radius Agent Realty,Susan,OCCHACSUS,401.0,401 Seaward Road 2,Corona Del Mar,1991.0,False,Chace,1898.0,33.593066,-117.86479,OrangeCounty,3.0,2025000.0,2025-05-05,Residential,Closed,2.0,Condominium,Orange,3.0,CA,2025-03-13,2025-05-05,92625
91910 - Chula Vista,1.0,False,False,One,False,PacificSouthwest,4.0,0.55,23958.0,23958.0,Coldwell Banker West,Gabriela,805434,402.0,402 Milagrosa Circle,Chula Vista,2000.0,False,Barreiro,4325.0,32.649291,-117.028702,PacificSouthwest,5.0,8500.0,2025-05-30,ResidentialLease,Closed,4.0,SingleFamilyResidence,San Diego,5.0,CA,2025-05-30,2025-05-30,91910
C30 - Hollywood Hills East,1.0,False,False,One,False,BeverlyHillsGreaterLa,1.0,0.2194,9558.0,9558.0,Compass,Cyrus,CLW-C141924,1922.0,1922 Tamarind Avenue 1,Los Angeles,1956.0,False,Gengras,669.0,34.106026,-118.318824,BeverlyHillsGreaterLa,1.0,550000.0,2025-05-15,Residential,Closed,0.0,Condominium,Los Angeles,1.0,CA,2025-04-28,2025-05-15,90068
Unknown,1.0,False,False,One,False,BayEast,2.0,0.1224,5330.0,5330.0,Golden Crown RE Group,Pascual,CCBE-206551570,17800.0,17800 Via Toledo,San Lorenzo,1951.0,False,Garcia,1353.0,37.6791338,-122.11786423,BayEast,2.0,883000.0,2025-05-16,Residential,Closed,4.0,SingleFamilyResidence,Alameda,3.0,CA,2025-05-09,2025-05-16,94580
91945 - Lemon Grove,1.0,False,False,One,False,PacificSouthwest,2.0,0.1388,6047.0,6047.0,Rate Republic Inc.,Andy,812159,2574.0,2574 Mulder Street,Lemon Grove,1990.0,False,Camacho,1483.0,32.734092,-117.025455,PacificSouthwest,2.0,810000.0,2025-05-09,Residential,Closed,5.0,SingleFamilyResidence,San Diego,3.0,CA,2025-04-18,2025-05-09,91945
Unknown,1.0,False,False,Unknown,False,BayEast,0.0,0.025,1090.0,1090.0,Re/Max Accord,Eva,CCBE-206517205,5158.0,5158 Sundance Dr,Livermore,1979.0,False,Deagen,1580.0,37.705265,-121.734864,BayEast,2.0,280000.0,2025-05-21,ManufacturedInPark,Closed,2.0,Unknown,Alameda,3.0,CA,2025-04-16,2025-05-21,94551
GP - Great Park,2.0,False,False,Two,False,OrangeCounty,2.0,0.1244,5418.0,5418.0,McSen Property Management Inc,Lesley,OCLIULESL,103.0,103 Drama,Irvine,2018.0,False,Liu,3607.0,33.686708,-117.72243600000002,OrangeCounty,5.0,7500.0,2025-05-08,ResidentialLease,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-08,2025-05-08,92618
47 - Garden Park,2.0,False,False,Two,False,OrangeCounty,2.0,0.0462,2012.0,2012.0,Orange County Property Mgmt.,Lance,sreihlan,12907.0,12907 Newhope Street,Garden Grove,1974.0,False,Reichert,1547.0,33.776048,-117.929672,OrangeCounty,3.0,3695.0,2025-05-05,ResidentialLease,Closed,2.0,Townhouse,Orange,3.0,CA,2025-05-05,2025-05-05,92840
107 - Holly Glen/Del Aire,1.0,False,False,One,False,OrangeCounty,2.0,0.1208,5264.0,5264.0,"Pellego, Inc.",Armando,OCRECEARM,5146.0,5146 W 135th Street,Hawthorne,1947.0,False,Recendez,1126.0,33.909219,-118.368656,Southland,2.0,805000.0,2025-05-30,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-05,2025-05-30,90250
Unknown,2.0,False,False,Two,False,BayEast,1.0,0.155,6750.0,6750.0,Bay Home Investments&Loans,Li,CCBE-206533564,3814.0,3814 Quigley Street,Oakland,1916.0,False,Hong Liang,1767.0,37.79047975,-122.19995374,BayEast,3.0,770000.0,2025-05-27,Residential,Closed,1.0,SingleFamilyResidence,Alameda,3.0,CA,2025-04-24,2025-05-27,94619
92037 - La Jolla,2.0,False,False,Two,False,InlandValleys,2.0,0.1871,8152.0,8152.0,OUT OF AREA,OUT OF,IRECP,5411.0,5411 Linda Rosa Avenue,La Jolla,1990.0,False,AREA,2509.0,32.813085,-117.260426,NorthSanDiegoCounty,4.0,2900000.0,2025-05-23,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-26,2025-05-23,92037
MRBY - Morro Bay,1.0,False,False,One,False,SanLuisObispoCoastal,1.0,0.0643,2800.0,2800.0,Navigators Real Estate,Catalina,SC02126854,495.0,495 Avalon Street,Morro Bay,1952.0,False,Dunmeyer,1032.0,35.38597700000001,-120.854701,SanLuisObispoCoastal,2.0,725000.0,2025-05-28,Residential,Closed,1.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-04-21,2025-05-28,93442
17 - Northwest Huntington Beach,1.0,False,False,One,False,PacificWest,2.0,0.1377,6000.0,6000.0,Seven Gables Real Estate,Sarah,PWSEESAR,14621.0,14621 Chalet Lane,Huntington Beach,1964.0,False,Sees Smith,1890.0,33.750415000000004,-118.021335,PacificWest,2.0,1115000.0,2025-05-05,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-04-17,2025-05-05,92647
309 - Indio North of East Valley,1.0,False,False,One,False,CaliforniaDesert,2.0,0.16,6970.0,6970.0,Equity Union,Jumi,CDAR-D76558,40530.0,40530 Calle Santa Monica,Indio,2003.0,False,Achermann,2147.0,33.754554,-116.254597,CaliforniaDesert,2.0,650000.0,2025-05-27,Residential,Closed,4.0,SingleFamilyResidence,Riverside,2.0,CA,2025-05-11,2025-05-27,92203
TOE - Thousand Oaks East,2.0,False,False,Two,False,Conejo,3.0,0.26,11325.0,11325.0,Integra Real Estate Services,Chris,VCR-C46792,3473.0,3473 Avenida Ladera,Thousand Oaks,1981.0,False,Delaplane,3162.0,34.226173,-118.839022,Conejo,3.0,1660000.0,2025-05-08,Residential,Closed,3.0,SingleFamilyResidence,Ventura,5.0,CA,2025-04-08,2025-05-08,91362
SRCAR - Southwest Riverside County,1.0,False,False,One,False,TheInlandGateway,0.0,1.54,67082.0,67082.0,eXp Realty of Southern California,Ezio,IGSANCEZI,24231.0,24231 Marie Street,Perris,1948.0,False,Sanchez,1095.0,33.76875,-117.267599,TheInlandGateway,1.0,500000.0,2025-05-06,Residential,Closed,0.0,SingleFamilyResidence,Riverside,3.0,CA,2025-03-10,2025-05-06,92570
252 - Riverside,1.0,False,False,One,False,TheInlandGateway,2.0,0.17,7405.0,7405.0,Aria Realty Group,Gilberto,IGGILBBRA,540.0,540 Highlander Drive,Riverside,1958.0,False,Brambila,1164.0,33.983557,-117.323229,InlandValleys,2.0,611000.0,2025-05-27,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-01,2025-05-27,92507
STEV - Stevenson Ranch,2.0,False,False,Two,False,Southland,3.0,0.3183,13866.0,13866.0,Real Broker,Cynthia,F207098705,26750.0,26750 Brooks Circle,Stevenson Ranch,2000.0,False,Lesinski,3660.0,34.389145,-118.601184,BeverlyHillsGreaterLa,4.0,1616000.0,2025-05-09,Residential,Closed,5.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-04-02,2025-05-09,91381
AV - Aliso Viejo,2.0,False,False,Two,False,OrangeCounty,2.0,10.9868,478587.0,478587.0,HCM Real Estate,Dianne,ocdinhdia,122.0,122 Matisse Circle CI109,Aliso Viejo,1989.0,False,Carlyle,1822.0,33.559013,-117.72166599999998,OrangeCounty,3.0,4600.0,2025-05-01,ResidentialLease,Closed,2.0,Duplex,Orange,4.0,CA,2025-04-17,2025-05-01,92656
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,1.0,0.1435,6250.0,6250.0,Intero Real Estate Services,Sophia,ML5098248,4381.0,4381 Davis Street,Santa Clara,1938.0,False,Chien,1548.0,37.39553925,-121.96043165,Mlslistings,2.0,1290000.0,2025-05-13,Residential,Closed,1.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-03-26,2025-05-13,95054
92118 - Coronado,2.0,False,False,Two,False,SanDiego,2.0,0.17,7405.0,7207.0,Compass,Katie,SAND-650936,711.0,711 H Ave,Coronado,1935.0,False,Herrick,2078.0,32.69211716,-117.18281364,SanDiego,3.0,3630000.0,2025-05-16,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-28,2025-05-16,92118
SO - Sherman Oaks,2.0,False,False,Two,False,Southland,0.0,0.1377,6000.0,6000.0,Equity Union,Inbal,sr207059438,5436.0,5436 Kester,Sherman Oaks,2024.0,False,Ben,2024.0,34.169498,-118.457245,Southland,3.0,5100.0,2025-05-20,ResidentialLease,Closed,0.0,Townhouse,Los Angeles,4.0,CA,2025-05-20,2025-05-20,91411
273 - Colton,1.0,False,False,One,False,Mrmls,1.0,0.1584,6900.0,6900.0,None MRML,NONE,NONE,125.0,125 Orangewood Street,Colton,2018.0,False,NONE,1359.0,34.078852000000005,-117.308741,CitrusValley,2.0,2845.0,2025-05-02,ResidentialLease,Closed,1.0,Duplex,San Bernardino,4.0,CA,2025-05-02,2025-05-02,92324
NR - Northridge,1.0,False,False,One,False,Southland,2.0,0.1823,7941.0,7941.0,Redfin Corporation,Sean,F207014534,17436.0,17436 Lull Street,Northridge,1950.0,False,Seckar,1780.0,34.209139,-118.513437,OutOfAreaBoard,3.0,1069000.0,2025-05-02,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-06,2025-05-02,91325
92011 - Carlsbad,2.0,False,False,Two,False,SanDiego,2.0,0.0546,2378.0,2378.0,"Compass California III, Inc. dba Compass",Lisa,SAND-629760,620.0,620 Brookside Ct,Carlsbad,2003.0,False,Duncan-Hadzicki,2378.0,33.10506371,-117.31599084,SanDiego,3.0,1790000.0,2025-05-13,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-03-31,2025-05-13,92011
HNDL - Helendale,1.0,False,False,Unknown,False,Mrmls,2.0,0.184,8013.0,8013.0,RE/MAX Freedom,Lupita,Nonmember,15071.0,15071 Shady Elm Lane,Helendale,1979.0,False,Gonzalez,1580.0,34.749171999999994,-117.335168,HighDesert,2.0,15000.0,2025-05-02,Land,Closed,2.0,Unknown,San Bernardino,3.0,CA,2025-04-14,2025-05-02,92342
Unknown,1.0,False,False,One,False,Delta,2.0,0.1556,6780.0,6780.0,Heritage REI Inc.,Annmarie,CCBE-R01898810,4610.0,4610 Teakwood Ct,Oakley,1984.0,False,Barajas,1519.0,37.99218022,-121.7269774,BayEast,2.0,640000.0,2025-05-23,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-04-24,2025-05-23,94561
C17 - Mid-Wilshire,1.0,False,False,ThreeOrMore,False,Southland,1.0,0.17,7405.0,7207.0,Coldwell Banker Realty,Tracey,SR207065639,500.0,500 S Berendo Street 420,Los Angeles,1992.0,False,Pollack,988.0,34.065016,-118.29378,PasadenaFoothills,2.0,660000.0,2025-05-16,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-04-18,2025-05-16,90020
STUD - Studio City,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.7935,34566.0,34566.0,The Agency,Andrea,CLW-X78443,12633.0,12633 Moorpark Street 103,Studio City,1992.0,False,Korchek,1401.0,34.150677,-118.4082,BeverlyHillsGreaterLa,2.0,775000.0,2025-05-30,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-04-26,2025-05-30,91604
"T6 - Maywood, Bell",1.0,False,False,One,False,Downey,2.0,0.1607,7002.0,7002.0,Century 21 Jervis & Associates,Yehia,DWZAKYEH,6614.0,6614 Orchard Avenue,Bell,1940.0,False,Zakaria,1603.0,33.97777,-118.203362,MontebelloDistrict,2.0,880000.0,2025-05-06,Residential,Closed,2.0,Duplex,Los Angeles,4.0,CA,2025-04-01,2025-05-06,90201
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.17,7405.0,7207.0,Out of Area Office,Unknown,ML162223,740.0,740 30th Avenue,Santa Cruz,1982.0,False,RECIP,1327.0,36.96163945,-121.97221864,Mlslistings,2.0,565000.0,2025-05-15,ManufacturedInPark,Closed,2.0,Unknown,Santa Cruz,3.0,CA,2025-03-26,2025-05-15,95062
Unknown,1.0,False,False,One,False,ContraCosta,0.0,0.0,0.0,0.0,Rossmoor Realty / J.H. Russell,Nicole,CCBE-159535649,2573.0,2573 Golden Rain 1,Walnut Creek,1966.0,False,Nielsen,1301.0,37.87984201,-122.08258011,ContraCosta,2.0,475000.0,2025-05-16,Residential,Closed,1.0,Condominium,Contra Costa,2.0,CA,2025-04-18,2025-05-16,94595
92103 - Mission Hills,1.0,False,False,One,False,PacificSouthwest,1.0,0.17,7405.0,7207.0,Select Premier Properties,Victoria,813331,4443.0,4443 Arista St,San Diego,1925.0,False,Sandoval,1735.0,32.75699793,-117.18770039,SanDiego,2.0,2000000.0,2025-05-20,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-04-10,2025-05-20,92103
92040 - Lakeside,1.0,False,False,One,False,SanDiego,2.0,0.2388,10400.0,10400.0,Mission Realty Group,Stacey,SAND-699044,13229.0,13229 31 Lakeview Granada Dr,Lakeside,1970.0,False,Liebing,2366.0,32.8444484,-116.9077072,SanDiego,4.0,1100000.0,2025-05-06,Residential,Closed,5.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-16,2025-05-06,92040
LCCLW - Clearlake West,1.0,False,False,One,False,LakeCounty,0.0,0.17,7405.0,7405.0,Century 21 Epic-Clearlake,David,LCdrhuge,5759.0,5759 Crawford Avenue,Clearlake,1977.0,False,Hughes,980.0,38.941734,-122.62791599999998,LakeCounty,2.0,227900.0,2025-05-08,Residential,Closed,5.0,ManufacturedOnLand,Lake,2.0,CA,2025-03-27,2025-05-08,95422
91910 - Chula Vista,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,0.17,7405.0,7207.0,First Team Real Estate,Jesse,SAND-102673,1011.0,1011 Via Sinuoso,Chula Vista,2001.0,False,Urbalejo,2314.0,32.63211087,-117.01281905,SanDiego,3.0,1100050.0,2025-05-02,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-08,2025-05-02,91910
NR - Northridge,2.0,False,False,Two,False,BeverlyHillsGreaterLa,1.0,0.4378,19069.0,19069.0,Compass,Michael,CLW-X81193,10241.0,10241 Deerfield Lane,Northridge,1988.0,False,Khorshidi,6260.0,34.256786,-118.553026,BeverlyHillsGreaterLa,6.0,2305000.0,2025-05-30,Residential,Closed,6.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-04-28,2025-05-30,91324
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1864,8120.0,8120.0,Legacy Real Estate & Associates,Weda,ML5074124,7015.0,7015 Yorktown Drive,Gilroy,1980.0,False,Gray,2814.0,36.99606008,-121.58047031,Mlslistings,3.0,1130000.0,2025-05-08,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-03-09,2025-05-08,95020
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.1143,4980.0,4980.0,Unknown,Robert,ML3454422,4251.0,4251 Clay Creek Way,Sacramento,2008.0,False,Camozzi,1270.0,38.64554155,-121.43984655,Mlslistings,2.0,458000.0,2025-05-01,Residential,Closed,2.0,SingleFamilyResidence,Sacramento,3.0,CA,2025-04-17,2025-05-01,95838
VC45 - Mission Oaks,1.0,False,False,One,False,VenturaCoastal,1.0,0.17,7405.0,7207.0,eXp Realty of California,Cristina,vc199509142,243.0,243 Riverdale Court 423,Camarillo,2006.0,False,Murillo,900.0,34.212436,-119.027015,VenturaCoastal,2.0,521500.0,2025-05-21,Residential,Closed,1.0,Condominium,Ventura,2.0,CA,2025-04-29,2025-05-21,93012
621 - El Sereno,2.0,False,False,Two,False,SouthwestRiversideCounty,2.0,0.1184,5156.0,5156.0,"eXp Realty of Southern California, Inc.",Cameron,SWKEMPCAM,4642.0,4642 Bowman Boulevard,Los Angeles,1927.0,False,Kempf,1561.0,34.080646,-118.182584,BeverlyHillsGreaterLa,2.0,845000.0,2025-05-15,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-03-19,2025-05-15,90032
314 - Indio South of East Valley,1.0,False,False,One,False,CitrusValley,3.0,0.35,15246.0,15246.0,RE/MAX MASTERS REALTY,Jonathan,C23811,48788.0,48788 Cascade Street,Indio,2004.0,False,Starr,3182.0,33.694245,-116.253855,CaliforniaDesert,4.0,1421000.0,2025-05-09,Residential,Closed,3.0,SingleFamilyResidence,Riverside,6.0,CA,2025-05-09,2025-05-09,92201
Unknown,1.0,False,False,One,False,SierraNorthValley,1.0,0.21,9147.6,0.21,Parkway Real Estate Co.,Alora,SN157011720,2760.0,2760 Rafael Street,Chico,1955.0,False,Flucard,1019.0,39.76224000000001,-121.863222,SierraNorthValley,1.0,359000.0,2025-05-19,Residential,Closed,3.0,SingleFamilyResidence,Butte,3.0,CA,2025-04-21,2025-05-19,95973
699 - Not Defined,1.0,False,False,One,False,Southland,0.0,6.7339,293329.0,293329.0,"Pinnacle Estate Properties, Inc.",Julia Lombardi,SR207068708,40001.0,40001 92nd Street W,Leona Valley,1956.0,False,Spurlin,810.0,34.607339,-118.295031,Southland,1.0,550000.0,2025-05-09,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-03-06,2025-05-09,93551
92003 - Bonsall,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.17,7405.0,7207.0,Out of Area,Out of Area,OUTAREA,31948.0,31948 Del Cielo Este 7,Bonsall,1980.0,False,Out of Area,1507.0,33.295968,-117.212672,NorthSanDiegoCounty,2.0,580000.0,2025-05-28,Residential,Closed,2.0,Condominium,San Diego,3.0,CA,2025-04-21,2025-05-28,92003
91915 - Chula Vista,2.0,False,False,Two,False,PacificSouthwest,2.0,0.17,7405.0,7207.0,The Flowers Realty Inc,Marco,809213,1415.0,1415 Feather River,Chula Vista,2000.0,False,Garza,1793.0,32.63019791,-116.95534724,SanDiego,3.0,900000.0,2025-05-02,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-03-14,2025-05-02,91915
CHT - Chatsworth,2.0,False,False,Two,False,OutOfAreaBoard,3.0,0.2525,11001.0,11001.0,Redfin,Erik,CLW-C121959,20577.0,20577 Edgewood,Chatsworth,2024.0,False,Miles,4709.0,34.257238,-118.59734,TriCounties,5.0,10500.0,2025-05-15,ResidentialLease,Closed,3.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-15,2025-05-15,91311
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.12,5227.0,5227.0,Alta Realty Group CA,Rhonda,ML5078882,17577.0,17577 River Run Road,Salinas,1992.0,False,Butler,1786.0,36.62127709,-121.66883959,Mlslistings,2.0,875000.0,2025-05-09,Residential,Closed,2.0,SingleFamilyResidence,Monterey,3.0,CA,2025-04-03,2025-05-09,93908
N8 - West Newport - Lido,1.0,False,False,ThreeOrMore,False,Newport,2.0,0.0716,3120.0,3120.0,Pacific Sotheby's Int'l Realty,Kimberly,U12307,815.0,815 Via Lido Soud,Newport Beach,2002.0,False,Bibb,3809.0,33.609314000000005,-117.912183,Newport,6.0,12850000.0,2025-05-15,Residential,Closed,2.0,SingleFamilyResidence,Orange,5.0,CA,2025-03-24,2025-05-15,92663
92065 - Ramona,2.0,False,False,Two,False,PacificSouthwest,1.0,7.06,307533.6,7.06,"eXp Realty of California, Inc.",Lauren,809669,23904.0,23904 Green Haven Lane,Ramona,1975.0,False,Bachmann,1847.0,33.004738,-116.81373899999998,NorthSanDiegoCounty,3.0,535000.0,2025-05-21,Residential,Closed,2.0,Condominium,San Diego,3.0,CA,2025-04-29,2025-05-21,92065
686 - Ontario,2.0,False,False,Two,False,CitrusValley,3.0,0.1376,5994.0,5994.0,BERKSHIRE HATH HM SVCS CA PROP,Laura,CV41461,3662.0,3662 S Ironwood Avenue,Ontario,2021.0,False,Chavez,3237.0,34.006931,-117.57918,SouthwestRiversideCounty,4.0,1005000.0,2025-05-13,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,5.0,CA,2025-04-11,2025-05-13,91761
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,2.639,114955.0,114955.0,eXp Realty of California Inc,Jesse,ML5096740,10135.0,10135 Love Creek Road,Ben Lomond,1947.0,False,Lopez,1648.0,37.09766165,-122.0862045,Mlslistings,2.0,939000.0,2025-05-27,Residential,Closed,4.0,SingleFamilyResidence,Santa Cruz,2.0,CA,2025-04-26,2025-05-27,95005
325 - Indian Wells,1.0,False,False,One,False,PalmSprings,2.0,0.59,25700.0,25700.0,BD Homes - Eldorado Properties,John,CLW-50551,75855.0,75855 Carnelian Lane,Indian Wells,1962.0,False,O'Brien,4981.0,33.708571,-116.341518,PalmSprings,5.0,7350000.0,2025-05-02,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-02,2025-05-02,92210
C19 - Beverly Center-Miracle Mile,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.1357,5912.0,5912.0,Redfin,Stamie,CLW-X55318,1246.0,1246 S Curson Avenue,Los Angeles,1936.0,False,Karakasidis,1835.0,34.052306,-118.358843,SouthwestLosAngeles,2.0,1521000.0,2025-05-23,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-04-14,2025-05-23,90019
Unknown,2.0,False,False,Two,False,BayEast,2.0,0.1194,5200.0,5200.0,MAXREAL,Jessica,CCBE-206533741,19565.0,19565 Eagle St,Castro Valley,1955.0,False,Liu,2548.0,37.70001551,-122.09531898,BayEast,4.0,1160000.0,2025-05-05,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-04-04,2025-05-05,94546
91941 - La Mesa,2.0,False,False,Two,False,SanDiego,2.0,0.0439,1913.0,1913.0,The Agency,Tulane,SAND-699133,3948.0,3948 Murray Hill Road,La Mesa,1991.0,False,Joseph,1349.0,32.749831,-117.039176,PacificWest,2.0,775000.0,2025-05-16,Residential,Closed,2.0,Condominium,San Diego,3.0,CA,2025-03-25,2025-05-16,91941
DC542 - Downtown North,1.0,False,False,One,False,JoshuaTreeGateway,0.0,0.17,7405.0,7207.0,Coldwell Banker Roadrunner,Nicole,JT51595,7425.0,7425 Church Street Spc 104,Yucca Valley,1973.0,False,Foschetti,1340.0,34.117593,-116.434151,JoshuaTreeGateway,2.0,69900.0,2025-05-02,ManufacturedInPark,Closed,1.0,Unknown,San Bernardino,2.0,CA,2025-03-12,2025-05-02,92284
684 - La Verne,2.0,False,False,Two,False,WestSanGabrielValley,3.0,0.277,12067.0,12067.0,"Signature One Realty Grp, Inc",ANITA,W77071,2562.0,2562 Nogal Circle,La Verne,1977.0,False,LEE,2170.0,34.116963,-117.757394,CitrusValley,3.0,1138000.0,2025-05-20,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-03-27,2025-05-20,91750
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,Mrmls,3.0,0.2,8712.0,8712.0,None MRML,NONE,NONE,27973.0,27973 Breakwater Court,Menifee,2007.0,False,NONE,3020.0,33.714427,-117.147913,SouthwestRiversideCounty,3.0,3400.0,2025-05-01,ResidentialLease,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-13,2025-05-01,92585
C14 - Santa Monica,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,4.5047,196225.0,196225.0,Coldwell Banker Realty,Tania,CLW-B36578,140.0,140 Ocean Park Boulevard 626,Santa Monica,1987.0,False,Ferris,1502.0,34.000879,-118.484671,Malibu,2.0,2260000.0,2025-05-16,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-03-26,2025-05-16,90405
GP - Great Park,2.0,False,False,Two,False,PacificWest,2.0,0.17,7405.0,7207.0,"Ravi Ramanathan, Broker",Claudia,PCLASANC,105.0,105 Proctor,Irvine,2024.0,False,Sanchez,2355.0,33.666283,-117.720967,OrangeCounty,2.0,1379990.0,2025-05-15,Residential,Closed,2.0,Condominium,Orange,3.0,CA,2025-05-04,2025-05-15,92618
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,CitrusValley,2.0,0.023,1000.0,1000.0,WERE REAL ESTATE,Anthony,CV45763,34471.0,34471 Ciruela Avenue,French Valley,2025.0,False,Soto,1497.0,33.619895,-117.081765,TheInlandGateway,3.0,429990.0,2025-05-30,Residential,Closed,2.0,Townhouse,Riverside,3.0,CA,2025-03-03,2025-05-30,92596
C19 - Beverly Center-Miracle Mile,1.0,False,False,One,False,Claw,2.0,0.161,7011.0,7011.0,Shaheen Moarefi,Shaheen,CLW-X84792,8433.0,8433 Blackburn Avenue 37-a,Los Angeles,1930.0,False,Moarefi,1000.0,34.072464000000004,-118.374428,Claw,2.0,2995.0,2025-05-05,ResidentialLease,Closed,0.0,Condominium,Los Angeles,2.0,CA,2025-05-05,2025-05-05,90048
CLB - Calabasas,1.0,False,False,One,False,OutOfAreaBoard,2.0,12.0976,526971.0,526971.0,Engel & Volkers Beverly Hills,Jennifer,CLW-C138747,4732.0,4732 Park Granada 223,Calabasas,1972.0,False,Holmes,1054.0,34.151713,-118.642558,BeverlyHillsGreaterLa,2.0,675000.0,2025-05-22,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-04-16,2025-05-22,91302
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,1.91,83200.0,83200.0,eXp Realty of California Inc,Rose,ML5084849,100.0,100 Pleasant Heights Drive,Aptos,1969.0,False,Wood,3600.0,36.9882752,-121.82589022,Mlslistings,4.0,1800000.0,2025-05-27,Residential,Closed,6.0,SingleFamilyResidence,Santa Cruz,4.0,CA,2025-05-05,2025-05-27,95003
TSRO - Tesoro de Valle,1.0,False,False,One,False,OrangeCounty,2.0,0.1394,6073.0,6073.0,Keller Williams Realty,Cesi,spagaces,29654.0,29654 Paseo Capilla,Valencia,2024.0,False,Pagano,2249.0,34.481253,-118.567008,OrangeCounty,3.0,789990.0,2025-05-21,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-03-11,2025-05-21,91354
