BuyerAgentAOR,ViewYN,PoolPrivateYN,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,BuyerOfficeName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,MLSAreaMajor,CountyOrParish,MlsStatus,ParkingTotal,PropertySubType,LotSizeAcres,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,NewConstructionYN,GarageSpaces,PostalCode,LotSizeSquareFeet
Conejo,True,False,2025-03-11,908000.0,34.268346,-118.802276,1661 Branch Avenue,Residential,1885.0,Keller Williams West Ventura County,v211511094,Tammie,Coulter,SVW - West Simi,Ventura,Closed,5.0,SingleFamilyResidence,0.26,Unknown,1976.0,1661.0,2.0,Simi Valley,4.0,2025-03-11,2025-03-10,CA,True,2.0,Two,11325.0,False,2.0,93065,11325.0
InlandValleys,True,True,2025-03-14,1115000.0,33.882736,-117.438193,16281 Echo Summit Court,Residential,3600.0,SYNERGY ONE REAL ESTATE SVCS.,C15238,Annette,Fraley,252 - Riverside,Riverside,Closed,3.0,SingleFamilyResidence,0.46,CitrusValley,2009.0,16281.0,3.0,Riverside,5.0,2025-03-14,2025-01-27,CA,True,2.0,Two,20038.0,False,3.0,92503,20038.0
BayEast,False,False,2025-03-10,2610000.0,37.52927432,-121.94242502,2369 Castillejo Way,Residential,2206.0,Kismet Real Estate,CCBE-206541034,Ruby,Sangha,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.1851,BayEast,1968.0,2369.0,3.0,Fremont,3.0,2025-03-10,2025-02-19,CA,True,1.0,One,8064.0,False,2.0,94539,8064.0
TheInlandGateway,True,False,2025-03-13,355000.0,34.618455,-117.847521,15845 Sweetaire Avenue,Residential,1562.0,PAK Home Realty,NONMEMBER,Lorena,Chiquillo,LAC - Lancaster,Los Angeles,Closed,2.0,SingleFamilyResidence,0.9368,Mrmls,1986.0,15845.0,2.0,Lancaster,3.0,2025-03-13,2025-01-21,CA,True,1.0,One,40809.0,False,2.0,93535,40809.0
Mlslistings,False,False,2025-03-10,721000.0,37.77588562,-121.2789961,3351 Creedmoor Street,Residential,2725.0,"Vinson Trac, Broker",ML488843,Vinson,Trac,699 - Not Defined,San Joaquin,Closed,2.0,SingleFamilyResidence,0.1472,Mlslistings,2024.0,3351.0,3.0,Manteca,5.0,2025-03-10,2025-01-16,CA,False,1.0,Unknown,6414.0,False,2.0,95337,6414.0
TheInlandGateway,True,False,2025-03-04,460000.0,34.386643,-117.61036599999998,7505 Purple Sage Road,Residential,1936.0,Berkshire Hathaway Homeservices California Realty,EVHOANKHA,Kha,Hoang,WRWD - Wrightwood,San Bernardino,Closed,1.0,SingleFamilyResidence,2.5,TheInlandGateway,1975.0,7505.0,3.0,Wrightwood,4.0,2025-03-04,2025-01-22,CA,False,1.0,One,108900.0,False,1.0,92397,108900.0
HighDesert,False,False,2025-03-21,410000.0,34.586279,-118.093521,38719 Jacklin Avenue,Residential,983.0,"THE IVRI GROUP, INC.",CV41367,Omar,Sanchez,PLM - Palmdale,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1611,CitrusValley,1953.0,38719.0,1.0,Palmdale,3.0,2025-03-21,2025-02-12,CA,False,1.0,One,7016.0,False,2.0,93550,7016.0
OutOfAreaBoard,False,False,2025-03-05,790000.0,34.099593,-117.5191,13101 Baxter Springs Drive,Residential,1832.0,HAUS OF REAL ESTATE,CV43059,Andrew,Gamboa,688 - Rancho Cucamonga,San Bernardino,Closed,2.0,SingleFamilyResidence,0.1968,CitrusValley,2014.0,13101.0,2.0,Rancho Cucamonga,3.0,2025-03-05,2025-02-11,CA,True,1.0,One,8571.0,False,2.0,91739,8571.0
InlandValleys,False,False,2025-03-31,526810.0,33.944545,-116.932812,5123 Beech Lane,Residential,2195.0,KELLER WILLIAMS REALTY,EVESCUSAN,SANDRA,ESCUDERO,263 - Banning/Beaumont/Cherry Valley,Riverside,Closed,2.0,SingleFamilyResidence,0.192,TheInlandGateway,2025.0,5123.0,3.0,Banning,3.0,2025-03-31,2025-02-21,CA,False,1.0,One,8364.0,True,2.0,92220,8364.0
InlandValleys,False,False,2025-03-28,518845.0,33.944605,-116.933229,5139 Beech Lane,Residential,1979.0,NONMEMBER MRML,NONMEMBER,General,NONMEMBER,263 - Banning/Beaumont/Cherry Valley,Riverside,Closed,2.0,SingleFamilyResidence,0.2009,Mrmls,2025.0,5139.0,3.0,Banning,3.0,2025-03-28,2025-02-10,CA,False,1.0,One,8753.0,True,2.0,92220,8753.0
SouthwestRiversideCounty,True,False,2025-03-11,465000.0,33.734103999999995,-116.952521,40596 Mulberry Drive,Residential,1602.0,PORTER REAL ESTATE,48132,Loretta,Herrera,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,0.18,CitrusValley,1963.0,40596.0,2.0,Hemet,3.0,2025-03-11,2025-01-01,CA,True,1.0,One,7841.0,False,2.0,92544,7841.0
OrangeCounty,True,True,2025-03-21,2750000.0,33.487858,-117.71554,3 Monaco,Residential,1960.0,Engel & Volkers Dana Point,OCSCIFSTA,Stacie,Scifres,MB - Monarch Beach,Orange,Closed,2.0,SingleFamilyResidence,0.1377,OrangeCounty,1995.0,3.0,3.0,Dana Point,3.0,2025-03-21,2025-03-03,CA,True,2.0,Two,6000.0,False,2.0,92629,6000.0
Southland,True,False,2025-03-04,785000.0,34.417292,-118.43238,17058 Zion Drive,Residential,1877.0,GBR Properties,CLW-X56460,Gary,Rapoport,SAND - Sand Canyon,Los Angeles,Closed,2.0,SingleFamilyResidence,0.8834,OutOfAreaBoard,2021.0,17058.0,3.0,Canyon Country,4.0,2025-03-04,2025-02-04,CA,False,2.0,Two,38479.0,False,2.0,91387,38479.0
OrangeCounty,False,False,2025-03-24,715000.0,34.147566,-117.374477,2591 Comber Ridge Rd,Residential,2590.0,TERRA LINDA REALTY,C14730,Jose,Sanchez Jr,272 - Rialto,San Bernardino,Closed,2.0,SingleFamilyResidence,0.1205,CitrusValley,2024.0,2591.0,3.0,Rialto,4.0,2025-03-24,2025-02-06,CA,False,2.0,Two,5250.0,True,2.0,92377,5250.0
SouthwestRiversideCounty,False,False,2025-03-26,693640.0,34.151848,-117.45415,16080 Olivas Lane,Residential,1805.0,Pinpoint Realtors,IGOROZCLA,Claudia,Orozco,264 - Fontana,San Bernardino,Closed,2.0,SingleFamilyResidence,0.0692,TheInlandGateway,2024.0,16080.0,3.0,Fontana,4.0,2025-03-26,2024-12-28,CA,False,2.0,Two,3015.0,False,2.0,92336,3015.0
OrangeCounty,True,False,2025-03-13,1930000.0,34.160484000000004,-118.354255,4939 Sancola Avenue,Residential,2753.0,eXp Realty of California Inc,CLW-C136888,Patrick,Rutnam,NHO - North Hollywood,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1291,OutOfAreaBoard,1939.0,4939.0,4.0,North Hollywood,4.0,2025-03-13,2024-12-30,CA,True,2.0,Two,5625.0,False,2.0,91601,5625.0
SanDiego,True,False,2025-03-14,1519000.0,32.84849128,-117.21817471,5872 Carnegie Street,Residential,1554.0,Compass,SAND-671964,Ryan,Main,92122 - University City,San Diego,Closed,4.0,SingleFamilyResidence,0.303,SanDiego,1962.0,5872.0,2.0,San Diego,4.0,2025-03-14,2025-02-12,CA,True,1.0,One,13200.0,False,2.0,92122,13200.0
CitrusValley,True,False,2025-03-24,510000.0,34.112561,-117.451702,7792 Lemon Court,Residential,958.0,REDFIN CORPORATION,CV48454,Mayra,Nicolas,264 - Fontana,San Bernardino,Closed,2.0,SingleFamilyResidence,0.1194,CitrusValley,1986.0,7792.0,2.0,Fontana,2.0,2025-03-24,2025-02-03,CA,True,1.0,One,5200.0,False,2.0,92336,5200.0
Southland,True,False,2025-03-06,910000.0,34.606306,-118.166846,2025 W Avenue O12,Residential,3742.0,Keller Williams Realty Antelope Valley,SR150575012,Eugenia,Mazariegos,PLM - Palmdale,Los Angeles,Closed,4.0,SingleFamilyResidence,2.5224,Southland,2001.0,2025.0,5.0,Palmdale,5.0,2025-03-06,2025-01-14,CA,True,1.0,One,109877.0,False,4.0,93551,109877.0
TriCounties,False,True,2025-03-03,1220000.0,33.996107,-117.941181,1528 Meadow Glen Way,Residential,2657.0,"eXp Realty of California, Inc.",OCDURALIZ,Liz,Duran Macias,631 - Hacienda Heights,Los Angeles,Closed,3.0,SingleFamilyResidence,0.1433,OrangeCounty,1971.0,1528.0,3.0,Hacienda Heights,4.0,2025-03-03,2025-02-01,CA,True,2.0,Two,6243.0,False,3.0,91745,6243.0
CaliforniaDesert,True,False,2025-03-07,630000.0,33.725259,-116.291931,78680 Forbes Circle,Residential,1372.0,Coldwell Banker Realty,125126,Andrea,Hilsenroth,"308 - La Quinta North of HWY 111, Indian Springs",Riverside,Closed,2.0,SingleFamilyResidence,0.19,NorthSanDiegoCounty,1992.0,78680.0,2.0,La Quinta,3.0,2025-03-07,2025-03-05,CA,True,1.0,One,8276.0,False,2.0,92253,8276.0
HighDesert,True,False,2025-03-07,419000.0,34.445235,-117.32631,10705 Pinon Avenue,Residential,1192.0,RE/MAX OLYMPIC,C29506,Sal,Arrivillaga,HSP - Hesperia,San Bernardino,Closed,2.0,SingleFamilyResidence,0.4493,CitrusValley,1982.0,10705.0,2.0,Hesperia,3.0,2025-03-07,2025-01-23,CA,False,1.0,One,19570.0,False,2.0,92345,19570.0
InlandValleys,True,False,2025-03-12,370000.0,34.525873,-117.19701299999998,15080 Ramona Road,Residential,1558.0,ALL ENCOMPASS REALTY,CV50929,Alfred,Saiz,APPV - Apple Valley,San Bernardino,Closed,2.0,SingleFamilyResidence,0.9986,CitrusValley,1977.0,15080.0,2.0,Apple Valley,3.0,2025-03-12,2025-02-02,CA,True,1.0,One,43500.0,False,2.0,92307,43500.0
BeverlyHillsGreaterLa,True,False,2025-03-04,390000.0,33.924461,-118.2304,2340 E 119th Street,Residential,800.0,eHomes,CV43500,Veronica,Michel,C37 - Metropolitan South,Los Angeles,Closed,4.0,SingleFamilyResidence,0.1688,CitrusValley,1961.0,2340.0,1.0,Los Angeles,2.0,2025-03-04,2025-01-30,CA,False,1.0,One,7352.0,False,2.0,90059,7352.0
RanchoSoutheast,False,False,2025-03-03,559000.0,33.877244,-118.076091,12024 169th Street,Residential,536.0,Excellence RE Real Estate,RSMANJBRY,Bryan,Manjarrez Gomez,RC - Artesia,Los Angeles,Closed,2.0,SingleFamilyResidence,0.0613,RanchoSoutheast,1956.0,12024.0,1.0,Artesia,2.0,2025-03-03,2024-12-30,CA,False,1.0,One,2670.0,False,2.0,90701,2670.0
SouthwestRiversideCounty,False,False,2025-03-26,650015.0,34.151652,-117.45401,16085 Olivas Lane,Residential,1650.0,Wetrust Realty,CV45447,Ben,He,264 - Fontana,San Bernardino,Closed,2.0,SingleFamilyResidence,0.0709,CitrusValley,2024.0,16085.0,3.0,Fontana,3.0,2025-03-26,2025-01-05,CA,False,2.0,Two,3090.0,False,2.0,92336,3090.0
SierraNorthValley,True,False,2025-03-07,750000.0,39.682351,-121.851414,3662 Hegan,Residential,1785.0,"Century 21 Select Real Estate, Inc.",CH157000141,Sherry,Calbert,Unknown,Butte,Closed,2.0,SingleFamilyResidence,20.02,SierraNorthValley,1993.0,3662.0,3.0,Chico,3.0,2025-03-07,2025-01-09,CA,True,1.0,One,20.02,False,2.0,95928,872071.2
SanLuisObispoCoastal,False,False,2025-03-14,1064094.0,35.25598,-120.681609,1069 Legacy Lane,Residential,1864.0,None MRML,none,NONE,NONE,SLO - San Luis Obispo,San Luis Obispo,Closed,2.0,SingleFamilyResidence,0.0736,Mrmls,2024.0,1069.0,4.0,San Luis Obispo,4.0,2025-03-14,2025-02-19,CA,False,2.0,Two,3208.0,True,2.0,93405,3208.0
SouthBay,False,False,2025-03-31,625000.0,33.818482,-118.213601,3375 Baltic Avenue,Residential,1630.0,Century 21 Union Realty,sbrabkei,Keith,Brabec,11 - Westside,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1547,SouthBay,1942.0,3375.0,2.0,Long Beach,4.0,2025-03-31,2025-02-24,CA,True,1.0,One,6738.0,False,2.0,90810,6738.0
ContraCosta,False,False,2025-03-04,1850000.0,37.93144697,-122.01476631,537 Banyan Cir,Residential,2211.0,Coldwell Banker Realty,CCBE-206538645,Jing,Xue,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.2388,BayEast,1973.0,537.0,2.0,Walnut Creek,4.0,2025-03-04,2025-02-07,CA,False,1.0,One,10400.0,False,2.0,94598,10400.0
InlandValleys,False,False,2025-03-07,600000.0,33.966515,-117.364347,2524 Prospect Avenue,Residential,1654.0,VIP Realty & Mortgage,PWTORRELI,Eligio,Torres,252 - Riverside,Riverside,Closed,2.0,SingleFamilyResidence,0.15,PacificWest,1950.0,2524.0,2.0,Riverside,3.0,2025-03-07,2025-01-21,CA,True,1.0,One,6534.0,False,2.0,92507,6534.0
TheInlandGateway,False,False,2025-03-28,759990.0,33.630879,-116.236092,81955 Vida Bella Drive,Residential,2833.0,RICHMOND AMERICAN HOMES,evanderan,RANDY,ANDERSON,699 - Not Defined,Riverside,Closed,3.0,SingleFamilyResidence,0.2781,TheInlandGateway,2024.0,81955.0,3.0,La Quinta,3.0,2025-03-28,2025-02-25,CA,False,1.0,One,12116.0,True,3.0,92253,12116.0
Southland,True,False,2025-03-13,350000.0,34.846424,-119.171479,2201 Symonds Drive,Residential,1901.0,eXp Realty of California Inc,SR207072228,Ryan,Buckley,PMCL - Pine Mountain Club,Kern,Closed,5.0,SingleFamilyResidence,0.2961,Southland,1983.0,2201.0,2.0,Pine Mountain Club,3.0,2025-03-13,2025-02-09,CA,True,1.0,One,12898.0,False,0.0,93225,12898.0
CitrusValley,True,False,2025-03-13,750000.0,34.041656,-118.32271,1701 5th Avenue,Residential,2328.0,PAK HOME REALTY,cv35122,Nelson,Alvarado,WLA - West Los Angeles,Los Angeles,Closed,1.0,SingleFamilyResidence,0.1056,CitrusValley,1908.0,1701.0,1.0,Los Angeles,4.0,2025-03-13,2025-02-22,CA,False,2.0,Two,4600.0,False,1.0,90019,4600.0
Fresno,False,False,2025-03-03,300000.0,37.352721,-120.614111,1519 Winton Way,Residential,594.0,NONMEMBER MRML,NONMEMBER,General,NONMEMBER,Unknown,Merced,Closed,1.0,SingleFamilyResidence,0.1492,Mrmls,1930.0,1519.0,1.0,Atwater,1.0,2025-03-03,2025-01-27,CA,False,1.0,One,6499.0,False,1.0,95301,6499.0
HighDesert,True,True,2025-03-05,417500.0,34.532857,-117.206317,15482 Apache Road,Residential,1794.0,CENTURY 21 CITRUS REALTY INC,CV35499,Kevin,Finley,APPV - Apple Valley,San Bernardino,Closed,2.0,SingleFamilyResidence,1.1667,CitrusValley,1990.0,15482.0,2.0,Apple Valley,3.0,2025-03-05,2025-01-13,CA,True,1.0,One,50820.0,False,2.0,92307,50820.0
BayEast,False,False,2025-03-04,598000.0,37.74285437,-122.1608769,2017 103rd Ave,Residential,952.0,Intero Real Estate Services,CCBE-MLL481543,Hugo,De Hoyos,Unknown,Alameda,Closed,1.0,SingleFamilyResidence,0.0951,Mlslistings,1926.0,2017.0,2.0,Oakland,3.0,2025-03-04,2025-01-10,CA,True,1.0,One,4142.0,False,1.0,94603,4142.0
PacificSouthwest,False,True,2025-03-27,840000.0,32.789853,-116.922602,1611 Richandave Avenue,Residential,1565.0,Century 21 Affiliated,810930,Cideer,Saco,92019 - El Cajon,San Diego,Closed,2.0,SingleFamilyResidence,0.1469,PacificSouthwest,1961.0,1611.0,3.0,El Cajon,4.0,2025-03-27,2025-01-27,CA,True,1.0,One,6400.0,False,2.0,92019,6400.0
Conejo,True,False,2025-03-21,1180000.0,34.167031,-118.94098,612 Ashwood Court,Residential,3093.0,Keller Williams Realty World Class,F207094588,Cory,Boldroff,NBPK - Newbury Park,Ventura,Closed,2.0,SingleFamilyResidence,0.31,Southland,1971.0,612.0,6.0,Newbury Park,6.0,2025-03-21,2025-02-26,CA,True,1.0,One,13503.0,False,2.0,91320,13503.0
TheInlandGateway,True,False,2025-03-04,860000.0,33.969698,-116.994638,38278 Cherry Valley Boulevard,Residential,1288.0,E. WAYNE SIMMONS INC,EVCAMPKAT,Kathryn,Campbell,263 - Banning/Beaumont/Cherry Valley,Riverside,Closed,4.0,SingleFamilyResidence,2.39,TheInlandGateway,1954.0,38278.0,2.0,Cherry Valley,2.0,2025-03-04,2025-02-21,CA,True,1.0,One,104108.0,False,4.0,92223,104108.0
MontebelloDistrict,True,False,2025-03-19,672500.0,33.90473,-118.059145,12815 Rexton Street,Residential,1656.0,EXCELLENCE RE REAL ESTATE,M44409,MICHAEL,SCHIOTIS,M1 - Norwalk,Los Angeles,Closed,5.0,SingleFamilyResidence,0.1197,MontebelloDistrict,1956.0,12815.0,2.0,Norwalk,3.0,2025-03-19,2025-01-06,CA,True,1.0,One,5213.0,False,2.0,90650,5213.0
TheInlandGateway,False,False,2025-03-25,695000.0,33.968449,-117.350757,1805 Martin Luther King Boulevard,Residential,1848.0,KELLER WILLIAMS REALTY COLLEGE PARK,CV48298,Kamaali,Lama,252 - Riverside,Riverside,Closed,10.0,SingleFamilyResidence,0.19,CitrusValley,1908.0,1805.0,3.0,Riverside,5.0,2025-03-25,2025-02-14,CA,True,2.0,Two,8276.0,False,2.0,92507,8276.0
PacificWest,False,False,2025-03-18,605000.0,33.933155,-118.024255,14445 Reis Street,Residential,1112.0,Networth Realty of Los Angeles,OCVERGOSC,Oscar,Vergara,699 - Not Defined,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1502,OrangeCounty,1951.0,14445.0,1.0,Whittier,3.0,2025-03-18,2024-12-18,CA,False,1.0,One,6543.0,False,2.0,90604,6543.0
BeverlyHillsGreaterLa,True,False,2025-03-03,2350000.0,33.999573,-118.466352,758 Sunset Avenue,Residential,2056.0,The One Luxury Properties,OCRAGAMIC,Michael,Ragazzo,C11 - Venice,Los Angeles,Closed,0.0,SingleFamilyResidence,0.0505,OrangeCounty,2018.0,758.0,4.0,Venice,3.0,2025-03-03,2025-02-07,CA,False,2.0,Two,2200.0,False,2.0,90291,2200.0
Arcadia,True,True,2025-03-21,864000.0,34.052347999999995,-117.92386,1040 E Michelle Street,Residential,1470.0,DYNASTY REAL ESTATE,CV40320,Jesse,Gogo,669 - West Covina,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2172,CitrusValley,1963.0,1040.0,2.0,West Covina,3.0,2025-03-21,2025-01-18,CA,True,1.0,One,9461.0,False,2.0,91790,9461.0
OrangeCounty,True,True,2025-03-07,1530000.0,33.690119,-117.904061,1096 Tulare Drive,Residential,2397.0,Advance Estate Realty,OCTRANTHO,Thomas,Tran,C3 - South Coast Metro,Orange,Closed,2.0,SingleFamilyResidence,0.16,OrangeCounty,1972.0,1096.0,4.0,Costa Mesa,4.0,2025-03-07,2025-01-31,CA,True,2.0,Two,6969.0,False,2.0,92626,6969.0
SouthwestRiversideCounty,False,False,2025-03-19,679999.0,33.670127,-117.18081,27460 Finale Court,Residential,2470.0,EDWARD ALLAN REAL ESTATE,CV37247,Melissa,Grace,SRCAR - Southwest Riverside County,Riverside,Closed,3.0,SingleFamilyResidence,0.17,CitrusValley,2009.0,27460.0,2.0,Menifee,4.0,2025-03-19,2025-02-12,CA,True,1.0,One,7405.0,False,3.0,92584,7405.0
BeverlyHillsGreaterLa,False,False,2025-03-11,1600000.0,34.084299,-118.29528700000002,725 N Heliotrope Drive,Residential,2925.0,Keller Williams Beverly Hills,CLW-C130596,Michael,Rozales,C20 - Hollywood,Los Angeles,Closed,4.0,SingleFamilyResidence,0.1435,BeverlyHillsGreaterLa,1913.0,725.0,3.0,Los Angeles,4.0,2025-03-11,2025-01-24,CA,True,2.0,Two,6252.0,False,2.0,90029,6252.0
OrangeCounty,True,False,2025-03-27,1456289.0,34.138267,-117.896415,821 The Promenade,Residential,3009.0,None MRML,none,NONE,NONE,607 - Azusa,Los Angeles,Closed,4.0,SingleFamilyResidence,0.2316,Mrmls,2024.0,821.0,4.0,Azusa,4.0,2025-03-27,2025-01-20,CA,False,2.0,Two,10090.0,True,2.0,91702,10090.0
Southland,True,False,2025-03-21,490000.0,34.533879,-118.057808,35918 40th Street E,Residential,1498.0,Jason Mitchell Real Estate CA,F207096811,Claudia,Cook,PLM - Palmdale,Los Angeles,Closed,4.0,SingleFamilyResidence,1.1147,Southland,1957.0,35918.0,2.0,Palmdale,2.0,2025-03-21,2025-01-23,CA,True,1.0,One,48555.0,False,2.0,93552,48555.0
CaliforniaDesert,True,False,2025-03-21,480000.0,33.675225,-116.29636,51405 Calle Jacumba,Residential,1601.0,Simple Sales Agent Corp.,CDAR-d85546,Thomas,Sinclair IV,313 - La Quinta South of HWY 111,Riverside,Closed,4.0,SingleFamilyResidence,0.11,CaliforniaDesert,2000.0,51405.0,2.0,La Quinta,3.0,2025-03-21,2025-03-14,CA,True,1.0,One,4792.0,False,2.0,92253,4792.0
PalmSprings,True,True,2025-03-13,4650000.0,33.791614,-116.535941,2239 S Yosemite Drive,Residential,4058.0,Compass,PS48888,Andy Sven,and Kevin,334 - South End Palm Springs,Riverside,Closed,2.0,SingleFamilyResidence,0.4,PalmSprings,1963.0,2239.0,7.0,Palm Springs,5.0,2025-03-13,2025-03-05,CA,True,1.0,One,17424.0,False,2.0,92264,17424.0
CaliforniaDesert,True,True,2025-03-17,907500.0,33.714025,-116.397482,129 Vista Monte,Residential,2973.0,HomeSmart,CDAR-d84709,Joseph,Pickering,323 - South Palm Desert,Riverside,Closed,4.0,SingleFamilyResidence,0.24,CaliforniaDesert,1991.0,129.0,3.0,Palm Desert,4.0,2025-03-17,2025-03-10,CA,True,1.0,Unknown,10454.0,False,4.0,92260,10454.0
Southland,True,False,2025-03-14,760000.0,34.457574,-118.537819,27837 Spruce Creek Circle,Residential,1624.0,Coldwell Banker Hallmark Realty,SR207069516,Vahan,Sarukhanyan,VALN - Valencia North,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2173,Southland,1982.0,27837.0,2.0,Valencia,4.0,2025-03-14,2025-02-18,CA,True,1.0,One,9466.0,False,2.0,91354,9466.0
NorthSanDiegoCounty,True,False,2025-03-14,720000.0,32.844338,-116.954568,9219 Fairlawn Street,Residential,1248.0,"Douglas Elliman of California, Inc.",SAND-671923,Kyndal,Gross,92071 - Santee,San Diego,Closed,4.0,SingleFamilyResidence,0.1446,SanDiego,1960.0,9219.0,2.0,Santee,3.0,2025-03-14,2025-02-18,CA,True,1.0,One,6300.0,False,1.0,92071,6300.0
Southland,False,False,2025-03-03,785000.0,34.456243,-118.500241,20833 Calwood Street,Residential,1162.0,Realty World Legends of Santa Clarita Valley Inc.,F660098995,Samuel,Heller,BOUQ - Bouquet Canyon,Los Angeles,Closed,4.0,SingleFamilyResidence,0.2077,Southland,1978.0,20833.0,2.0,Saugus,3.0,2025-03-03,2025-02-06,CA,True,1.0,One,9048.0,False,4.0,91350,9048.0
SouthwestRiversideCounty,True,False,2025-03-26,574500.0,33.695462,-117.164243,28380 Raintree Drive,Residential,2121.0,Coldwell Banker Assoc Brkr-SC,TRAMSSHA,Shannon,Ramsey,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,0.16,SouthwestRiversideCounty,2002.0,28380.0,2.0,Menifee,3.0,2025-03-26,2025-03-06,CA,True,1.0,One,6970.0,False,2.0,92584,6970.0
InlandValleys,False,False,2025-03-26,535000.0,33.914029,-117.24325,14231 Travers Drive,Residential,1439.0,Real Brokerage Technologies,HD22799,Jonathan,Rapalo,259 - Moreno Valley,Riverside,Closed,2.0,SingleFamilyResidence,0.17,HighDesert,1984.0,14231.0,2.0,Moreno Valley,4.0,2025-03-26,2025-02-28,CA,True,1.0,One,7405.0,False,2.0,92553,7405.0
WestSanGabrielValley,True,False,2025-03-08,1188888.0,34.144962,-117.898229,656 Gardenia Drive,Residential,2839.0,Homesmart Evergreen Realty,SR165113926,Reiziel,Jarobilla,607 - Azusa,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1031,Southland,2007.0,656.0,5.0,Azusa,5.0,2025-03-08,2025-02-18,CA,True,2.0,Two,4489.0,False,2.0,91702,4489.0
Southland,True,False,2025-03-04,600000.0,34.007425,-118.308103,4183 S Hobart Boulevard,Residential,1724.0,Luxury Collective,SR175503269,Joshua,Vigo-Fas,C34 - Los Angeles Southwest,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1176,Southland,1913.0,4183.0,2.0,Los Angeles,3.0,2025-03-04,2024-12-19,CA,True,1.0,One,5122.0,False,2.0,90062,5122.0
RanchoSoutheast,False,False,2025-03-19,670000.0,34.031161,-117.180841,1021 La Hermosa Drive,Residential,1801.0,VISMAR REAL ESTATE,CV41835,Yescenia,Osorio,268 - Redlands,San Bernardino,Closed,2.0,SingleFamilyResidence,0.1575,CitrusValley,1987.0,1021.0,3.0,Redlands,3.0,2025-03-19,2025-02-25,CA,True,2.0,Two,6860.0,False,2.0,92373,6860.0
Southland,False,False,2025-03-12,1520000.0,33.714394,-117.962769,17135 Buttonwood Street,Residential,2119.0,Superior Real Estate Group,PWNGUTRU,Truc Hoang,Nguyen,16 - Fountain Valley / Northeast HB,Orange,Closed,3.0,SingleFamilyResidence,0.1625,PacificWest,1968.0,17135.0,3.0,Fountain Valley,4.0,2025-03-12,2025-02-08,CA,True,2.0,Two,7078.0,False,3.0,92708,7078.0
SouthBay,False,False,2025-03-03,453000.0,33.902637,-118.241629,932 W Spruce Street,Residential,893.0,Realty World Experts,DWFLOSAN,Sandy,Florian,RQ - Compton West of Central,Los Angeles,Closed,0.0,SingleFamilyResidence,0.0573,Downey,1953.0,932.0,1.0,Compton,2.0,2025-03-03,2024-12-17,CA,True,1.0,One,2497.0,False,0.0,90220,2497.0
InlandValleys,True,False,2025-03-26,580000.0,34.000181,-117.512509,10453 48th,Residential,1098.0,Re/Max Time Realty,IGMARTWUI,Wuilfrido,Martinez,251 - Jurupa Valley,Riverside,Closed,0.0,SingleFamilyResidence,0.18,TheInlandGateway,1954.0,10453.0,2.0,Jurupa Valley,4.0,2025-03-26,2025-02-25,CA,False,1.0,One,7841.0,False,0.0,92509,7841.0
Glendale,True,False,2025-03-21,1491200.0,34.243007,-118.265027,3932 Los Olivos Lane,Residential,2100.0,"Prevu Real Estate, Inc.",DWPINLEN,Lena,Ramirez,635 - La Crescenta/Glendale Montrose & Annex,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2369,Downey,1947.0,3932.0,2.0,La Crescenta,4.0,2025-03-21,2025-01-21,CA,True,1.0,One,10320.0,False,2.0,91214,10320.0
